"STATISTIC","Statistic Label","TLIST(A1)","Census Year","C04167V04938","Electoral Divisions","UNIT","VALUE"
"F1011C06","Average age","2022","2022","2ae19629-1862-13a3-e055-000000000001","Kilmessan, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1863-13a3-e055-000000000001","Kilmore, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-186f-13a3-e055-000000000001","Kilskeer, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1870-13a3-e055-000000000001","Knocklough, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1871-13a3-e055-000000000001","Laracor, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-187a-13a3-e055-000000000001","Loughan, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-187b-13a3-e055-000000000001","Maperath, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-187c-13a3-e055-000000000001","Martry, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1884-13a3-e055-000000000001","Mellifont, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1885-13a3-e055-000000000001","Moybolgue, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1886-13a3-e055-000000000001","Moylagh, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1891-13a3-e055-000000000001","Moynalty, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1892-13a3-e055-000000000001","Navan Rural, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1893-13a3-e055-000000000001","Navan Urban, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1894-13a3-e055-000000000001","Newcastle, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-189e-13a3-e055-000000000001","Newtown, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-189f-13a3-e055-000000000001","Nobber, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-18a8-13a3-e055-000000000001","Oldcastle, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-18a9-13a3-e055-000000000001","Painestown, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-18aa-13a3-e055-000000000001","Posseckstown, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-18b4-13a3-e055-000000000001","Rahinstown, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-18b5-13a3-e055-000000000001","Rathfeigh, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-18b6-13a3-e055-000000000001","Rathkenny, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-18c1-13a3-e055-000000000001","Rathmolyon, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-18c0-13a3-e055-000000000001","Rathmore, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1814-13a3-e055-000000000001","Ratoath, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1815-13a3-e055-000000000001","Rodanstown, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-181b-13a3-e055-000000000001","Skreen, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-181c-13a3-e055-000000000001","Slane, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1826-13a3-e055-000000000001","St. Mary's, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1827-13a3-e055-000000000001","Stackallan, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1828-13a3-e055-000000000001","Staholmog, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1829-13a3-e055-000000000001","Stamullin, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-181d-13a3-e055-000000000001","Stonefield, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-181e-13a3-e055-000000000001","Summerhill, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-181f-13a3-e055-000000000001","Tara, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-182a-13a3-e055-000000000001","Teltown, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-182b-13a3-e055-000000000001","Trim Rural, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-182c-13a3-e055-000000000001","Trim Urban, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1835-13a3-e055-000000000001","Trohanny, Meath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1ada-13a3-e055-000000000001","Aghancon, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1adc-13a3-e055-000000000001","Ballincor, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1add-13a3-e055-000000000001","Ballyburly, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1ae8-13a3-e055-000000000001","Ballycommon, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1ae9-13a3-e055-000000000001","Ballycumber, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1aea-13a3-e055-000000000001","Ballymacwilliam, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1aeb-13a3-e055-000000000001","Ballyshear, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1af5-13a3-e055-000000000001","Banagher, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1af6-13a3-e055-000000000001","Barna, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1af7-13a3-e055-000000000001","Bawn, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a3f-13a3-e055-000000000001","Birr Rural, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a40-13a3-e055-000000000001","Birr Urban, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a41-13a3-e055-000000000001","Bracknagh, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a42-13a3-e055-000000000001","Broughal, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a4e-13a3-e055-000000000001","Cangort, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a4f-13a3-e055-000000000001","Cappancur, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a50-13a3-e055-000000000001","Clara, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a51-13a3-e055-000000000001","Cloghan, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a5c-13a3-e055-000000000001","Clonbulloge, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a5d-13a3-e055-000000000001","Clonmacnoise, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a5e-13a3-e055-000000000001","Clonmore, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a5f-13a3-e055-000000000001","Clonygowan, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a68-13a3-e055-000000000001","Croghan, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a69-13a3-e055-000000000001","Cullenwaine, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a6a-13a3-e055-000000000001","Daingean, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a73-13a3-e055-000000000001","Derrinboy, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a74-13a3-e055-000000000001","Derryad, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a75-13a3-e055-000000000001","Derrycooly, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a76-13a3-e055-000000000001","Doon, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a81-13a3-e055-000000000001","Dromoyle, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a82-13a3-e055-000000000001","Drumcullen, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a83-13a3-e055-000000000001","Dunkerrin, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a8e-13a3-e055-000000000001","Durrow, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a8f-13a3-e055-000000000001","Edenderry Rural, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a90-13a3-e055-000000000001","Edenderry Urban, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a91-13a3-e055-000000000001","Eglish, Offaly","Number",""
"F1011C06","Average age","2022","2022","67112637-b544-4b5c-b9fa-02e36d6f26b7","Esker/Ballaghassaan, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a9a-13a3-e055-000000000001","Ettagh, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a9b-13a3-e055-000000000001","Ferbane, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1aa4-13a3-e055-000000000001","Gallen, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1aa5-13a3-e055-000000000001","Geashill, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1aa6-13a3-e055-000000000001","Gorteen, Offaly, 187043","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1aae-13a3-e055-000000000001","Gorteen, Offaly, 187044","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1aaf-13a3-e055-000000000001","Hammerlane, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1ab0-13a3-e055-000000000001","Hinds, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1ab1-13a3-e055-000000000001","Huntston, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1ab9-13a3-e055-000000000001","Kilclonfert, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1aba-13a3-e055-000000000001","Kilcolman, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1abb-13a3-e055-000000000001","Kilcormac, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1ac6-13a3-e055-000000000001","Kilcumreragh, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1ac7-13a3-e055-000000000001","Killeigh, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1ac8-13a3-e055-000000000001","Killooly, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1ad1-13a3-e055-000000000001","Killoughy, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1ad2-13a3-e055-000000000001","Killyon, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1ad3-13a3-e055-000000000001","Kinnitty, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1ad4-13a3-e055-000000000001","Knockbarron, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1ade-13a3-e055-000000000001","Knockdrin, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1adf-13a3-e055-000000000001","Lea, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1ae0-13a3-e055-000000000001","Letter, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1ae1-13a3-e055-000000000001","Lumcloon, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1aec-13a3-e055-000000000001","Lusmagh, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1aed-13a3-e055-000000000001","Monasteroris, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1aee-13a3-e055-000000000001","Mountbriscoe, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1af8-13a3-e055-000000000001","Mounterin, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1af9-13a3-e055-000000000001","Mountheaton, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1afa-13a3-e055-000000000001","Moyclare, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1afb-13a3-e055-000000000001","O'dempsey, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a43-13a3-e055-000000000001","Portarlington North, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a44-13a3-e055-000000000001","Rahan, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a45-13a3-e055-000000000001","Raheenakeeran, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a46-13a3-e055-000000000001","Rathfeston, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a52-13a3-e055-000000000001","Rathrobin, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a53-13a3-e055-000000000001","Roscomroe, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a54-13a3-e055-000000000001","Screggan, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a60-13a3-e055-000000000001","Seirkieran, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a61-13a3-e055-000000000001","Shannonbridge, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a62-13a3-e055-000000000001","Shannonharbour, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a6b-13a3-e055-000000000001","Shinrone, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a6c-13a3-e055-000000000001","Silverbrook, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a6d-13a3-e055-000000000001","Srah, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a77-13a3-e055-000000000001","Templeharry, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a78-13a3-e055-000000000001","Tinamuck, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a79-13a3-e055-000000000001","Tinnycross, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a7a-13a3-e055-000000000001","Tulla, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a84-13a3-e055-000000000001","Tullamore Rural, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1a85-13a3-e055-000000000001","Tullamore Urban, Offaly","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bc1-13a3-e055-000000000001","Ardnaglew, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bca-13a3-e055-000000000001","Ardnagragh, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bcc-13a3-e055-000000000001","Athlone East Rural, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bcb-13a3-e055-000000000001","Athlone East Urban, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bcd-13a3-e055-000000000001","Athlone West Urban, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bce-13a3-e055-000000000001","Auburn, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bda-13a3-e055-000000000001","Ballinalack, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bdb-13a3-e055-000000000001","Ballinlough, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1aff-13a3-e055-000000000001","Ballybroder, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b00-13a3-e055-000000000001","Ballyhealy, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b01-13a3-e055-000000000001","Ballykilmore, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b02-13a3-e055-000000000001","Ballymore, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bdc-13a3-e055-000000000001","Ballymorin, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b24-13a3-e055-000000000001","Ballynagore, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b25-13a3-e055-000000000001","Ballynaskeagh, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b26-13a3-e055-000000000001","Bellanalack, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b27-13a3-e055-000000000001","Belvidere, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b31-13a3-e055-000000000001","Boherquill, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b32-13a3-e055-000000000001","Bracklin, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b33-13a3-e055-000000000001","Carn, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b34-13a3-e055-000000000001","Carrick, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b40-13a3-e055-000000000001","Castle, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b41-13a3-e055-000000000001","Castledaly, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b42-13a3-e055-000000000001","Castlelost, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b4c-13a3-e055-000000000001","Castletown, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b4d-13a3-e055-000000000001","Churchtown, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b57-13a3-e055-000000000001","Cloghan, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b58-13a3-e055-000000000001","Clonarney, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b59-13a3-e055-000000000001","Clonfad, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b64-13a3-e055-000000000001","Clonlost, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b65-13a3-e055-000000000001","Collinstown, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b66-13a3-e055-000000000001","Coole, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b67-13a3-e055-000000000001","Coolure, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b71-13a3-e055-000000000001","Copperalley, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b72-13a3-e055-000000000001","Delvin, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b73-13a3-e055-000000000001","Derrymore, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b74-13a3-e055-000000000001","Doonis, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b83-13a3-e055-000000000001","Drumraney, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b84-13a3-e055-000000000001","Dysart, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b85-13a3-e055-000000000001","Emper, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b86-13a3-e055-000000000001","Enniscoffey, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b97-13a3-e055-000000000001","Faughalstown, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b98-13a3-e055-000000000001","Finnea, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b99-13a3-e055-000000000001","Fore East, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bb0-13a3-e055-000000000001","Fore West, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bb1-13a3-e055-000000000001","Gaybrook, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bb2-13a3-e055-000000000001","Glassan, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bc2-13a3-e055-000000000001","Glenlough, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bc3-13a3-e055-000000000001","Glore, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bc4-13a3-e055-000000000001","Greenpark, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bcf-13a3-e055-000000000001","Griffinstown, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bd0-13a3-e055-000000000001","Heathstown, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bd1-13a3-e055-000000000001","Hilltown, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bdd-13a3-e055-000000000001","Hopestown, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bde-13a3-e055-000000000001","Huntingdon, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bdf-13a3-e055-000000000001","Jamestown, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b03-13a3-e055-000000000001","Kilbeggan, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b04-13a3-e055-000000000001","Kilbixy, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b05-13a3-e055-000000000001","Kilcumny, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b0b-13a3-e055-000000000001","Kilcumreragh, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b0c-13a3-e055-000000000001","Killare, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b0d-13a3-e055-000000000001","Killinure, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b18-13a3-e055-000000000001","Killua, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b19-13a3-e055-000000000001","Killucan, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b1a-13a3-e055-000000000001","Killulagh, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b0e-13a3-e055-000000000001","Kilpatrick, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b0f-13a3-e055-000000000001","Kinnegad, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b10-13a3-e055-000000000001","Kinturk, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b11-13a3-e055-000000000001","Knockarrow, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b1b-13a3-e055-000000000001","Knockdrin, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b1c-13a3-e055-000000000001","Lackan, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b1d-13a3-e055-000000000001","Lauree, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b28-13a3-e055-000000000001","Middleton, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bd2-13a3-e055-000000000001","Milltown, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b29-13a3-e055-000000000001","Moate, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b2a-13a3-e055-000000000001","Mount Temple, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b35-13a3-e055-000000000001","Moydrum, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b36-13a3-e055-000000000001","Muckanagh, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b9e-13a3-e055-000000000001","Mullingar North Urban, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b37-13a3-e055-000000000001","Mullingar Rural, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b43-13a3-e055-000000000001","Mullingar South Urban, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b44-13a3-e055-000000000001","Multyfarnham, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b45-13a3-e055-000000000001","Newtown, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b46-13a3-e055-000000000001","Noughaval, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b4e-13a3-e055-000000000001","Owel, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b4f-13a3-e055-000000000001","Piercetown, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b50-13a3-e055-000000000001","Portloman, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b51-13a3-e055-000000000001","Raharney, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b5a-13a3-e055-000000000001","Rahugh, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b5b-13a3-e055-000000000001","Rathconrath, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b5c-13a3-e055-000000000001","Rathowen, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b5d-13a3-e055-000000000001","Riverdale, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b68-13a3-e055-000000000001","Rosmead, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b69-13a3-e055-000000000001","Russellstown, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b6a-13a3-e055-000000000001","Skeagh, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b6b-13a3-e055-000000000001","Sonna, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b75-13a3-e055-000000000001","Stonehall, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b76-13a3-e055-000000000001","Streamstown, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b77-13a3-e055-000000000001","Street, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b87-13a3-e055-000000000001","Taghmon, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b88-13a3-e055-000000000001","Templepatrick, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b89-13a3-e055-000000000001","Tubbrit, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b9a-13a3-e055-000000000001","Tullaghan, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b9b-13a3-e055-000000000001","Umma, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b9c-13a3-e055-000000000001","Winetown, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b9d-13a3-e055-000000000001","Woodland, Westmeath","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bb3-13a3-e055-000000000001","Adamstown, Wexford","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bb4-13a3-e055-000000000001","Ardamine, Wexford","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bc5-13a3-e055-000000000001","Ardcavan, Wexford","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bc6-13a3-e055-000000000001","Ardcolm, Wexford","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bd3-13a3-e055-000000000001","Artramon, Wexford","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bd4-13a3-e055-000000000001","Aughwilliam, Wexford","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1bd5-13a3-e055-000000000001","Ballindaggan, Wexford","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1e4d-13a3-e055-000000000001","Balloughter, Wexford","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1be0-13a3-e055-000000000001","Ballyanne, Wexford","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1be1-13a3-e055-000000000001","Ballybeg, Wexford","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1be2-13a3-e055-000000000001","Ballycanew, Wexford","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b06-13a3-e055-000000000001","Ballycarney, Wexford","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b07-13a3-e055-000000000001","Ballyellis, Wexford","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b08-13a3-e055-000000000001","Ballygarrett, Wexford","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b12-13a3-e055-000000000001","Ballyhack, Wexford","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b13-13a3-e055-000000000001","Ballyhoge, Wexford","Number",""
"F1011C06","Average age","2022","2022","2ae19629-1b14-13a3-e055-000000000001","Ballyhuskard, Wexford","Number",""
